ut,label,pub_year,doi,p_oa,p_oa_gold,p_oa_bronze,p_oa_hybrid,p_oa_green
000305231000022,WOS:000305231000022,2012,10.1007/s10803-011-1364-0,0,0,0,0,0
000305278800013,WOS:000305278800013,2012,10.1016/j.biopsych.2011.11.024,0,0,0,0,0
000305279400002,WOS:000305279400002,2012,10.1016/j.schres.2012.03.016,1,0,0,0,1
000305295600029,WOS:000305295600029,2012,10.1523/jneurosci.6237-11.2012,1,0,1,0,1
000305297500003,WOS:000305297500003,2012,10.1371/journal.pone.0032517,1,1,0,0,1
000305330300001,WOS:000305330300001,2012,10.3389/fnhum.2012.00165,1,1,0,0,1
000305330500001,WOS:000305330500001,2012,10.3389/fnhum.2012.00168,1,1,0,0,1
000305331600001,WOS:000305331600001,2012,10.3389/fnhum.2012.00179,1,1,0,0,1
000305336400009,WOS:000305336400009,2012,10.1371/journal.pone.0036270,1,1,0,0,1
000305339400003,WOS:000305339400003,2012,10.1371/journal.pone.0034917,1,1,0,0,1
000305341700039,WOS:000305341700039,2012,10.1371/journal.pone.0038115,1,1,0,0,1
000305341900031,WOS:000305341900031,2012,10.1371/journal.pone.0038479,1,1,0,0,1
000305341900087,WOS:000305341900087,2012,10.1371/journal.pone.0039145,1,1,0,0,1
000305349100023,WOS:000305349100023,2012,10.1371/journal.pone.0035744,1,1,0,0,1
000305349100062,WOS:000305349100062,2012,10.1371/journal.pone.0036036,1,1,0,0,1
000305349800017,WOS:000305349800017,2012,10.1371/journal.pone.0035622,1,1,0,0,1
000305384600004,WOS:000305384600004,2011,10.5209/rev_aris.2011.v23.n2.36253,1,0,0,1,1
000305394400001,WOS:000305394400001,2012,10.1111/j.1469-8986.2012.01382.x,1,0,0,0,1
000305409900001,WOS:000305409900001,2012,10.1093/scan/nsr036,1,0,0,1,1
000305409900002,WOS:000305409900002,2012,10.1093/scan/nsp005,1,0,0,1,1
000305409900002,WOS:000305409900002,2012,10.1093/scan/nsp005,1,0,0,1,1
000305409900003,WOS:000305409900003,2012,10.1093/scan/nsp006,1,0,0,1,1
000305409900004,WOS:000305409900004,2012,10.1093/scan/nsp001,1,0,0,1,1
000305409900004,WOS:000305409900004,2012,10.1093/scan/nsp001,1,0,0,1,1
000305409900005,WOS:000305409900005,2012,10.1093/scan/nsr034,1,0,0,1,1
000305409900005,WOS:000305409900005,2012,10.1093/scan/nsr034,1,0,0,1,1
000305409900006,WOS:000305409900006,2012,10.1093/scan/nsr037,1,0,0,1,1
000305409900007,WOS:000305409900007,2012,10.1093/scan/nsr027,1,0,0,1,1
000305409900008,WOS:000305409900008,2012,10.1093/scan/nss050,1,0,0,1,1
000305409900009,WOS:000305409900009,2012,10.1093/scan/nsr038,1,0,0,1,1
000305409900009,WOS:000305409900009,2012,10.1093/scan/nsr038,1,0,0,1,1
000305409900010,WOS:000305409900010,2012,10.1093/scan/nsp002,1,0,0,1,1
000305409900011,WOS:000305409900011,2012,10.1093/scan/nsr047,1,0,0,1,1
000305409900012,WOS:000305409900012,2012,10.1093/scan/nsr035,1,0,0,1,1
000305409900013,WOS:000305409900013,2012,10.1093/scan/nss055,1,0,0,1,1
000305409900013,WOS:000305409900013,2012,10.1093/scan/nss055,1,0,0,1,1
000305423700024,WOS:000305423700024,2012,10.1016/j.pain.2012.04.010,0,0,0,0,0
000305450700006,WOS:000305450700006,2012,10.1002/hipo.20994,0,0,0,0,0
000305494100016,WOS:000305494100016,2012,10.1016/j.jpsychires.2012.02.014,1,0,0,0,1
000305518900005,WOS:000305518900005,2012,10.1111/j.1749-6632.2012.06457.x,1,0,0,0,1
000305518900010,WOS:000305518900010,2012,10.1111/j.1749-6632.2011.06433.x,0,0,0,0,0
000305518900021,WOS:000305518900021,2012,10.1111/j.1749-6632.2012.06407.x,0,0,0,0,0
000305518900029,WOS:000305518900029,2012,10.1111/j.1749-6632.2011.06441.x,0,0,0,0,0
000305518900030,WOS:000305518900030,2012,10.1111/j.1749-6632.2011.06437.x,0,0,0,0,0
000305518900033,WOS:000305518900033,2012,10.1111/j.1749-6632.2011.06416.x,0,0,0,0,0
000305518900038,WOS:000305518900038,2012,10.1111/j.1749-6632.2011.06436.x,0,0,0,0,0
000305518900044,WOS:000305518900044,2012,10.1111/j.1749-6632.2011.06424.x,0,0,0,0,0
000305610700009,WOS:000305610700009,2012,10.1093/cercor/bhr226,1,0,1,0,1
000305610700010,WOS:000305610700010,2012,10.1093/cercor/bhr227,1,0,1,0,1
000305659700017,WOS:000305659700017,2012,10.1016/j.neuron.2012.04.030,1,0,0,1,0
000305693200071,WOS:000305693200071,2012,10.1371/journal.pone.0039384,1,1,0,0,1
000305789000001,WOS:000305789000001,2012,10.3389/fnhum.2012.00169,1,1,0,0,1
000305848700004,WOS:000305848700004,2012,10.1016/j.jcomdis.2012.03.002,0,0,0,0,0
000305855500005,WOS:000305855500005,2012,10.1016/j.neuropsychologia.2012.02.010,0,0,0,0,0
000305855500020,WOS:000305855500020,2012,10.1016/j.neuropsychologia.2012.02.026,1,0,0,0,1
000305855500026,WOS:000305855500026,2012,10.1016/j.neuropsychologia.2012.02.032,0,0,0,0,0
000305855500050,WOS:000305855500050,2012,10.1016/j.neuropsychologia.2012.03.024,1,0,0,0,1
000305859300045,WOS:000305859300045,2012,10.1016/j.neuroimage.2012.04.061,1,0,0,1,1
000305859300047,WOS:000305859300047,2012,10.1016/j.neuroimage.2012.05.012,1,0,0,0,1
000305859300050,WOS:000305859300050,2012,10.1016/j.neuroimage.2012.05.002,1,0,0,0,1
000305890700027,WOS:000305890700027,2012,10.1523/jneurosci.0610-12.2012,1,0,1,0,1
000305892100056,WOS:000305892100056,2012,10.1371/journal.pone.0039527,1,1,0,0,1
000305892100251,WOS:000305892100251,2012,10.1371/journal.pone.0040334,1,1,0,0,1
000305920600017,WOS:000305920600017,2012,10.1016/j.neuroimage.2012.03.011,0,0,0,0,0
000305920600019,WOS:000305920600019,2012,10.1016/j.neuroimage.2012.03.070,1,0,0,0,1
000305920600025,WOS:000305920600025,2012,10.1016/j.neuroimage.2012.03.025,0,0,0,0,0
000305920600043,WOS:000305920600043,2012,10.1016/j.neuroimage.2012.03.042,0,0,0,0,0
000305920600050,WOS:000305920600050,2012,10.1016/j.neuroimage.2012.03.061,0,0,0,0,0
000305920600051,WOS:000305920600051,2012,10.1016/j.neuroimage.2012.03.073,0,0,0,0,0
000305998600008,WOS:000305998600008,2012,10.3109/17549507.2012.688865,0,0,0,0,0
000306061400012,WOS:000306061400012,2012,10.1073/pnas.1113211109,1,0,1,0,1
000306101200001,WOS:000306101200001,2012,10.1162/jocn_a_00239,1,0,0,0,1
000306101200008,WOS:000306101200008,2012,10.1162/jocn_a_00233,1,0,0,0,1
000306115200012,WOS:000306115200012,2012,10.1097/nmd.0b013e31825bfad9,1,0,0,0,1
000306124400003,WOS:000306124400003,2012,10.1016/j.schres.2012.05.005,1,0,0,0,1
000306124400004,WOS:000306124400004,2012,10.1016/j.schres.2012.05.020,0,0,0,0,0
000306124400009,WOS:000306124400009,2012,10.1016/j.schres.2012.05.009,1,0,0,0,1
000306192500009,WOS:000306192500009,2012,10.3109/01942638.2011.653626,0,0,0,0,0
000306212400003,WOS:000306212400003,2011,10.1038/tp.2011.2,1,1,0,0,1
000306274900009,WOS:000306274900009,2011,10.1177/1754073911410738,0,0,0,0,0
000306316400001,WOS:000306316400001,2012,10.3389/fnhum.2012.00189,1,1,0,0,1
000306361805218,WOS:000306361805218,2012,10.3233/wor-2012-0951-5785,1,0,1,0,0
000306379800006,WOS:000306379800006,2012,10.1016/j.bbr.2012.01.060,0,0,0,0,0
000306405800013,WOS:000306405800013,2012,10.1111/j.1469-8986.2012.01391.x,0,0,0,0,0
000306409400001,WOS:000306409400001,2012,10.1002/hbm.21317,0,0,0,0,0
000306409400011,WOS:000306409400011,2012,10.1002/hbm.21330,0,0,0,0,0
000306409400018,WOS:000306409400018,2012,10.1002/hbm.21340,0,0,0,0,0
000306494600009,WOS:000306494600009,2012,10.1038/npp.2012.54,1,0,1,0,1
000306528200013,WOS:000306528200013,2012,10.1523/jneurosci.0548-12.2012,1,0,1,0,1
000306766100002,WOS:000306766100002,2012,10.1037/a0029027,1,0,0,0,1
000306766100003,WOS:000306766100003,2012,10.1037/a0028707,1,0,0,0,1
000306766100004,WOS:000306766100004,2012,10.1037/a0029047,1,0,0,0,1
000306766100005,WOS:000306766100005,2012,10.1037/a0028842,1,0,0,0,1
000306766100006,WOS:000306766100006,2012,10.1037/a0028701,0,0,0,0,0
000306766100007,WOS:000306766100007,2012,10.1037/a0029080,1,0,0,0,1
000306766100008,WOS:000306766100008,2012,10.1037/a0029029,1,0,0,0,1
000306766100009,WOS:000306766100009,2012,10.1037/a0029149,1,0,0,0,1
000306766100010,WOS:000306766100010,2012,10.1037/a0028824,1,0,0,0,1
000306766100011,WOS:000306766100011,2012,10.1037/a0028878,1,0,0,0,1
000306766100012,WOS:000306766100012,2012,10.1037/a0029079,0,0,0,0,0
000306950200196,WOS:000306950200196,2012,10.1371/journal.pone.0042347,1,1,0,0,1
000306971900001,WOS:000306971900001,2012,10.3389/fnhum.2012.00214,1,1,0,0,1
000307025600003,WOS:000307025600003,2012,10.1016/j.neuropsychologia.2012.03.030,0,0,0,0,0
000307025600039,WOS:000307025600039,2012,10.1016/j.neuropsychologia.2012.05.009,0,0,0,0,0
000307025600043,WOS:000307025600043,2012,10.1016/j.neuropsychologia.2012.05.014,0,0,0,0,0
000307112300010,WOS:000307112300010,2012,10.1177/0146167212448485,0,0,0,0,0
000307165400002,WOS:000307165400002,2012,10.1002/bdm.731,0,0,0,0,0
000307178000001,WOS:000307178000001,2012,10.3389/fnhum.2012.00228,1,1,0,0,1
000307178500001,WOS:000307178500001,2012,10.3389/fnhum.2012.00213,1,1,0,0,1
000307186300006,WOS:000307186300006,2012,10.1017/s2045796011000692,1,0,1,0,0
000307190400013,WOS:000307190400013,2012,10.1017/s0033291711002935,1,0,0,0,1
000307232600001,WOS:000307232600001,2012,10.1080/17470218.2012.691887,0,0,0,0,0
000307233000001,WOS:000307233000001,2012,10.1080/17470919.2011.623181,1,0,0,0,1
000307233000001,WOS:000307233000001,2012,10.1080/17470919.2011.623181,1,0,0,0,1
000307233000002,WOS:000307233000002,2012,10.1080/17470919.2011.628409,1,0,0,0,1
000307233000002,WOS:000307233000002,2012,10.1080/17470919.2011.628409,1,0,0,0,1
000307233000003,WOS:000307233000003,2012,10.1080/17470919.2011.628410,0,0,0,0,0
000307233000004,WOS:000307233000004,2012,10.1080/17470919.2011.628758,0,0,0,0,0
000307233000004,WOS:000307233000004,2012,10.1080/17470919.2011.628758,0,0,0,0,0
000307233000005,WOS:000307233000005,2012,10.1080/17470919.2011.628759,1,0,0,0,1
000307233000006,WOS:000307233000006,2012,10.1080/17470919.2011.628760,0,0,0,0,0
000307233000006,WOS:000307233000006,2012,10.1080/17470919.2011.628760,0,0,0,0,0
000307233000007,WOS:000307233000007,2012,10.1080/17470919.2011.631739,0,0,0,0,0
000307233000007,WOS:000307233000007,2012,10.1080/17470919.2011.631739,0,0,0,0,0
000307233000008,WOS:000307233000008,2012,10.1080/17470919.2011.633754,0,0,0,0,0
000307233000009,WOS:000307233000009,2012,10.1080/17470919.2011.638799,0,0,0,0,0
000307233000009,WOS:000307233000009,2012,10.1080/17470919.2011.638799,0,0,0,0,0
000307233000010,WOS:000307233000010,2012,10.1080/17470919.2012.680492,0,0,0,0,0
000307233300001,WOS:000307233300001,2012,10.1080/17470919.2011.641228,0,0,0,0,0
000307233300002,WOS:000307233300002,2012,10.1080/17470919.2011.631289,0,0,0,0,0
000307233300003,WOS:000307233300003,2012,10.1080/17470919.2011.647410,0,0,0,0,0
000307233300003,WOS:000307233300003,2012,10.1080/17470919.2011.647410,0,0,0,0,0
000307233300004,WOS:000307233300004,2012,10.1080/17470919.2012.655426,0,0,0,0,0
000307233300004,WOS:000307233300004,2012,10.1080/17470919.2012.655426,0,0,0,0,0
000307233300005,WOS:000307233300005,2012,10.1080/17470919.2012.667573,1,0,0,0,1
000307233300006,WOS:000307233300006,2012,10.1080/17470919.2012.672457,0,0,0,0,0
000307233300007,WOS:000307233300007,2012,10.1080/17470919.2012.674056,0,0,0,0,0
000307233300007,WOS:000307233300007,2012,10.1080/17470919.2012.674056,0,0,0,0,0
000307284100027,WOS:000307284100027,2012,10.1371/journal.pone.0041650,1,1,0,0,1
000307346400001,WOS:000307346400001,2012,10.1186/1744-8069-8-32,1,1,0,0,1
000307368100008,WOS:000307368100008,2012,10.1016/j.neuropsychologia.2012.05.024,1,0,0,0,1
000307368100025,WOS:000307368100025,2012,10.1016/j.neuropsychologia.2012.06.010,0,0,0,0,0
000307368400034,WOS:000307368400034,2012,10.1016/j.bbr.2012.05.036,0,0,0,0,0
000307369000006,WOS:000307369000006,2012,10.1016/j.neuroimage.2012.05.070,1,0,0,0,1
000307369000029,WOS:000307369000029,2012,10.1016/j.neuroimage.2012.06.004,0,0,0,0,0
000307369000031,WOS:000307369000031,2012,10.1016/j.neuroimage.2012.05.053,1,0,0,1,1
000307369000079,WOS:000307369000079,2012,10.1016/j.neuroimage.2012.05.066,1,0,0,0,1
000307378500024,WOS:000307378500024,2012,10.1371/journal.pone.0042707,1,1,0,0,1
000307475200009,WOS:000307475200009,2012,10.1212/wnl.0b013e31826356d2,1,0,0,0,1
000307505900004,WOS:000307505900004,2012,10.1093/cercor/bhr274,1,0,1,0,1
000307593400012,WOS:000307593400012,2012,10.1002/hbm.21348,0,0,0,0,0
000307593400018,WOS:000307593400018,2012,10.1002/hbm.21361,0,0,0,0,0
000307678800007,WOS:000307678800007,2012,10.1016/j.psyneuen.2012.01.011,0,0,0,0,0
000307693100013,WOS:000307693100013,2012,10.1016/j.biopsycho.2012.04.007,1,0,0,0,1
000307695300001,WOS:000307695300001,2012,10.1097/wnr.0b013e3283565056,0,0,0,0,0
000307696900023,WOS:000307696900023,2012,10.1016/j.expneurol.2012.06.014,0,0,0,0,0
000307733300002,WOS:000307733300002,2012,10.1002/aur.1224,1,0,0,0,1
000307796600009,WOS:000307796600009,2012,10.1038/npp.2012.77,1,0,0,1,1
000307802100017,WOS:000307802100017,2012,10.1016/j.neuroscience.2012.06.036,0,0,0,0,0
000307823600003,WOS:000307823600003,2012,10.1371/journal.pone.0040054,1,1,0,0,1
000307824300012,WOS:000307824300012,2012,10.1371/journal.pone.0042608,1,1,0,0,1
000307863900019,WOS:000307863900019,2012,10.1016/j.jpsychires.2012.06.005,0,0,0,0,0
000307872400001,WOS:000307872400001,2012,10.3389/fnhum.2012.00233,1,1,0,0,1
000307872900001,WOS:000307872900001,2012,10.3389/fnhum.2012.00236,1,1,0,0,1
000307873400001,WOS:000307873400001,2012,10.3389/fnhum.2012.00218,1,1,0,0,1
000307970900001,WOS:000307970900001,2012,10.1186/1471-2202-13-74,1,1,0,0,1
000308037900003,WOS:000308037900003,2012,10.1080/02699931.2011.631296,0,0,0,0,0
000308077100005,WOS:000308077100005,2012,10.1016/j.biopsych.2012.03.027,1,0,0,0,1
000308077100008,WOS:000308077100008,2012,10.1016/j.biopsych.2012.04.013,1,0,0,0,1
000308206000017,WOS:000308206000017,2012,10.1371/journal.pone.0043076,1,1,0,0,1
000308213600068,WOS:000308213600068,2012,10.1371/journal.pone.0044003,1,1,0,0,1
000308221300009,WOS:000308221300009,2012,10.1371/journal.pone.0042993,1,1,0,0,1
000308233400001,WOS:000308233400001,2012,10.1093/scan/nsr032,1,0,0,1,1
000308233400002,WOS:000308233400002,2012,10.1093/scan/nsr061,1,0,0,1,1
000308233400002,WOS:000308233400002,2012,10.1093/scan/nsr061,1,0,0,1,1
000308233400003,WOS:000308233400003,2012,10.1093/scan/nsr045,1,0,0,1,1
000308233400003,WOS:000308233400003,2012,10.1093/scan/nsr045,1,0,0,1,1
000308233400004,WOS:000308233400004,2012,10.1093/scan/nsr031,1,0,0,1,1
000308233400004,WOS:000308233400004,2012,10.1093/scan/nsr031,1,0,0,1,1
000308233400005,WOS:000308233400005,2012,10.1093/scan/nss048,1,0,0,1,1
000308233400005,WOS:000308233400005,2012,10.1093/scan/nss048,1,0,0,1,1
000308233400006,WOS:000308233400006,2012,10.1093/scan/nsr039,1,0,0,1,1
000308233400007,WOS:000308233400007,2012,10.1093/scan/nsr040,1,0,0,1,1
000308233400008,WOS:000308233400008,2012,10.1093/scan/nsr041,1,0,0,1,1
000308233400008,WOS:000308233400008,2012,10.1093/scan/nsr041,1,0,0,1,1
000308233400009,WOS:000308233400009,2012,10.1093/scan/nsr042,1,0,0,1,1
000308233400009,WOS:000308233400009,2012,10.1093/scan/nsr042,1,0,0,1,1
000308233400010,WOS:000308233400010,2012,10.1093/scan/nsr048,1,0,0,1,1
000308233400011,WOS:000308233400011,2012,10.1093/scan/nsr046,1,0,0,1,1
000308233400011,WOS:000308233400011,2012,10.1093/scan/nsr046,1,0,0,1,1
000308233400012,WOS:000308233400012,2012,10.1093/scan/nsr051,1,0,0,1,1
000308233400012,WOS:000308233400012,2012,10.1093/scan/nsr051,1,0,0,1,1
000308233400013,WOS:000308233400013,2012,10.1093/scan/nss059,1,0,0,1,1
000308233400013,WOS:000308233400013,2012,10.1093/scan/nss059,1,0,0,1,1
000308245300001,WOS:000308245300001,2012,10.1007/s11682-012-9148-5,0,0,0,0,0
000308286300064,WOS:000308286300064,2012,10.1371/journal.pone.0043537,1,1,0,0,1
000308425200001,WOS:000308425200001,2012,10.1007/s10548-012-0225-2,0,0,0,0,0
000308463800011,WOS:000308463800011,2012,10.1371/journal.pone.0042394,1,1,0,0,1
000308479500001,WOS:000308479500001,2012,10.3389/fnhum.2012.00254,1,1,0,0,1
000308589400001,WOS:000308589400001,2012,10.1002/hbm.21356,0,0,0,0,0
000308589400014,WOS:000308589400014,2012,10.1002/hbm.21366,0,0,0,0,0
000308589400016,WOS:000308589400016,2012,10.1002/hbm.21373,1,0,0,0,1
000308589400017,WOS:000308589400017,2012,10.1002/hbm.21376,0,0,0,0,0
000308677300020,WOS:000308677300020,2012,10.1523/jneurosci.6508-11.2012,1,0,1,0,1
000308684300016,WOS:000308684300016,2012,10.1016/j.neuron.2012.07.010,1,0,0,1,1
000308692400001,WOS:000308692400001,2012,10.1186/1471-2202-13-52,1,1,0,0,1
000308770300003,WOS:000308770300003,2012,10.1016/j.neuroimage.2012.06.046,0,0,0,0,0
000308770300015,WOS:000308770300015,2012,10.1016/j.neuroimage.2012.06.025,0,0,0,0,0
000308770300019,WOS:000308770300019,2012,10.1016/j.neuroimage.2012.06.011,0,0,0,0,0
000308770300022,WOS:000308770300022,2012,10.1016/j.neuroimage.2012.06.028,0,0,0,0,0
000308770300028,WOS:000308770300028,2012,10.1016/j.neuroimage.2012.06.045,0,0,0,0,0
000308770300040,WOS:000308770300040,2012,10.1016/j.neuroimage.2012.06.047,0,0,0,0,0
000308770300054,WOS:000308770300054,2012,10.1016/j.neuroimage.2012.07.007,0,0,0,0,0
000308770300059,WOS:000308770300059,2012,10.1016/j.neuroimage.2012.06.077,1,0,0,0,1
000308770300061,WOS:000308770300061,2012,10.1016/j.neuroimage.2012.06.022,0,0,0,0,0
000308873600013,WOS:000308873600013,2012,10.1093/brain/aws160,1,0,1,0,1
000308896100004,WOS:000308896100004,2012,10.1016/j.pscychresns.2011.10.008,0,0,0,0,0
000308984200001,WOS:000308984200001,2012,10.1080/17470919.2012.674057,1,0,0,0,1
000308984200001,WOS:000308984200001,2012,10.1080/17470919.2012.674057,1,0,0,0,1
000308984200002,WOS:000308984200002,2012,10.1080/17470919.2012.682119,0,0,0,0,0
000308984200003,WOS:000308984200003,2012,10.1080/17470919.2012.686924,0,0,0,0,0
000308984200003,WOS:000308984200003,2012,10.1080/17470919.2012.686924,0,0,0,0,0
000308984200004,WOS:000308984200004,2012,10.1080/17470919.2012.686925,0,0,0,0,0
000308984200004,WOS:000308984200004,2012,10.1080/17470919.2012.686925,0,0,0,0,0
000308984200005,WOS:000308984200005,2012,10.1080/17470919.2012.686926,0,0,0,0,0
000308984200005,WOS:000308984200005,2012,10.1080/17470919.2012.686926,0,0,0,0,0
000308984200006,WOS:000308984200006,2012,10.1080/17470919.2012.690345,0,0,0,0,0
000308984200007,WOS:000308984200007,2012,10.1080/17470919.2012.691078,0,0,0,0,0
000308984200008,WOS:000308984200008,2012,10.1080/17470919.2012.691429,1,0,0,0,1
000309022000061,WOS:000309022000061,2012,10.1016/j.ridd.2012.06.011,1,0,0,0,1
000309027900015,WOS:000309027900015,2012,10.1093/schbul/sbq168,1,0,1,0,1
000309145100008,WOS:000309145100008,2012,10.1016/j.brainres.2012.07.010,0,0,0,0,0
000309203500010,WOS:000309203500010,2012,10.1002/mrm.23313,0,0,0,0,0
000309258100030,WOS:000309258100030,2012,10.1523/jneurosci.0584-12.2012,1,0,1,0,1
000309319500008,WOS:000309319500008,2012,10.1016/j.neulet.2012.08.004,0,0,0,0,0
000309335200021,WOS:000309335200021,2012,10.1016/j.neuroimage.2012.07.017,0,0,0,0,0
000309335200024,WOS:000309335200024,2012,10.1016/j.neuroimage.2012.07.028,0,0,0,0,0
000309363800006,WOS:000309363800006,2012,10.1142/s0219635212500203,1,0,0,0,1
000309388900114,WOS:000309388900114,2012,10.1371/journal.pone.0045938,1,1,0,0,1
000309392800025,WOS:000309392800025,2012,10.1371/journal.pone.0045089,1,1,0,0,1
000309397400001,WOS:000309397400001,2012,10.1186/1471-2202-13-99,1,1,0,0,1
000309412800003,WOS:000309412800003,2012,10.1001/archgenpsychiatry.2012.513,1,0,1,0,1
000309412800004,WOS:000309412800004,2012,10.1001/archgenpsychiatry.2012.135,1,0,1,0,0
000309506300024,WOS:000309506300024,2012,10.1523/jneurosci.6387-11.2012,1,0,1,0,1
000309566000001,WOS:000309566000001,2012,10.1037/a0029642,1,0,0,0,1
000309566000002,WOS:000309566000002,2012,10.1037/a0029640,0,0,0,0,0
000309566000003,WOS:000309566000003,2012,10.1037/a0029761,1,0,0,0,1
000309566000004,WOS:000309566000004,2012,10.1037/a0029699,1,0,0,0,1
000309566000005,WOS:000309566000005,2012,10.1037/a0029754,1,0,0,0,1
000309566000006,WOS:000309566000006,2012,10.1037/a0029600,1,0,0,0,1
000309566000007,WOS:000309566000007,2012,10.1037/a0029534,1,0,0,0,1
000309566000008,WOS:000309566000008,2012,10.1037/a0029953,0,0,0,0,0
000309566000009,WOS:000309566000009,2012,10.1037/a0029641,1,0,0,0,1
000309566000010,WOS:000309566000010,2012,10.1037/a0029698,1,0,0,0,1
000309566000011,WOS:000309566000011,2012,10.1037/a0030006,1,0,0,0,1
000309566000012,WOS:000309566000012,2012,10.1037/a0029861,0,0,0,0,0
000309566000013,WOS:000309566000013,2012,10.1037/a0029697,1,0,0,0,1
000309580700001,WOS:000309580700001,2012,10.3389/fnhum.2012.00268,1,1,0,0,1
000309604200005,WOS:000309604200005,2012,10.1162/jocn_a_00269,0,0,0,0,0
000309604200009,WOS:000309604200009,2012,10.1162/jocn_a_00274,1,0,0,0,1
000309616300003,WOS:000309616300003,2012,10.1057/biosoc.2012.21,0,0,0,0,0
000309790400016,WOS:000309790400016,2012,10.1016/j.ijpsycho.2012.02.011,0,0,0,0,0
000309827300063,WOS:000309827300063,2012,10.1371/journal.pone.0046809,1,1,0,0,1
000309848900007,WOS:000309848900007,2012,10.1016/j.pscychresns.2011.09.004,0,0,0,0,0
000309878400030,WOS:000309878400030,2012,10.1007/s00521-011-0633-3,0,0,0,0,0
000309894500002,WOS:000309894500002,2012,10.1016/j.jneuroling.2011.01.006,0,0,0,0,0
000309894500007,WOS:000309894500007,2012,10.1016/j.jneuroling.2011.10.002,0,0,0,0,0
000309969600004,WOS:000309969600004,2012,10.1515/revneuro-2012-0040,0,0,0,0,0
000310089100012,WOS:000310089100012,2012,10.1007/s11336-012-9284-2,0,0,0,0,0
000310161400001,WOS:000310161400001,2012,10.1093/scan/nss069,1,0,0,1,1
